,unknown,180,52.25,-0.883333
co,circle,10,37.9236111,-104.9297222
wi,light,37800,43.6275,-89.7708333
nv,cylinder,900,36.0397222,-114.9811111
wi,changing,3600,44.7702778,-90.5991667
mo,light,60,37.1272222,-90.45
wa,sphere,5,45.8152778,-122.7413889
nc,other,600,36.2686111,-76.5361111
oh,light,900,41.4527778,-82.1825
in,light,900,40.7536111,-86.0688889
mo,light,30,36.9341667,-90.7466667
nm,disk,15,32.2686111,-107.7580556
,light,900,-34.928661,138.598633
ky,unknown,30,36.9902778,-86.4436111
co,oval,60,40.3977778,-105.0744444
mo,oval,300,38.8858333,-94.5327778
wa,light,7200,47.6063889,-122.3308333
mo,unknown,900,38.8019444,-94.4525
sd,unknown,10,43.0672222,-98.5316667
mo,cigar,240,39.0997222,-94.5783333
tx,triangle,7200,30.6277778,-96.3341667
ma,fireball,10,42.5047222,-71.1961111
,other,600,-34.603723,-58.381593
,fireball,16,53.5,-2.216667
ca,triangle,15,33.6411111,-117.9177778
nm,oval,600,35.5780556,-108.3213889
or,fireball,60,43.2166667,-123.3405556
,sphere,180,51.416667,-1.716667
fl,triangle,15,25.9869444,-80.2325
wi,flash,1200,43.5377778,-89.3
,,60,-27.47101,153.024292
oh,cigar,60,41.5627778,-83.6538889
in,unknown,300,40.4863889,-86.1336111
,light,2,4.62977,-74.13401
ct,unknown,10,41.2888889,-72.6822222
il,unknown,30,38.6702778,-89.9844444
mi,fireball,2,41.7955556,-86.0808333
hi,triangle,120,21.451331,-158.015281
wv,triangle,180,39.2086111,-81.1575
pa,sphere,15,41.3366667,-75.5188889
oh,formation,30,40.7583333,-82.5155556
ma,light,300,41.9902778,-70.9755556
in,sphere,1200,40.668955,-86.134588
in,light,15,40.7536111,-86.0688889
ok,,8,35.2472222,-97.5994444
ky,unknown,3600,37.9886111,-84.4777778
wa,circle,2,47.2530556,-122.4430556
tx,oval,60,29.7027778,-98.1241667
ny,sphere,900,40.9502778,-72.8430556
mt,triangle,15,46.5927778,-112.0352778
,fireball,3,53.166667,-1
,light,60,12.971599,77.594563
ca,fireball,1,36.8252778,-119.7019444
ca,light,2,36.3008333,-119.7819444
co,triangle,90,39.8680556,-104.9713889
ms,diamond,180,31.9616667,-89.87
mo,formation,120,38.7838889,-90.4811111
,teardrop,60,49.145922,0.227849
mn,oval,120,46.2830556,-96.0772222
nj,cylinder,1200,39.8544444,-75.0394444
co,light,120,37.2752778,-107.8794444
,cigar,14400,51.516667,-1.783333
,cigar,14400,51.516667,-1.783333
,sphere,420,51.633333,-3.966667
ga,unknown,30,32.9813889,-82.8102778
,light,300,53.533333,-0.05
nc,triangle,300,35.4305556,-82.5013889
,triangle,30,51.516667,-1.783333
tx,disk,120,29.7944444,-98.7316667
fl,circle,1800,28.5491667,-81.7730556
ca,light,3,34.0702778,-117.395
,light,240,52.416667,-1.55
,circle,300,52.416667,-1.55
va,light,420,38.0291667,-78.4769444
wa,circle,1200,46.6541667,-120.5288889
or,circle,3,45.5236111,-122.675
,circle,120,-28.00029,153.430878
il,light,2,41.85,-87.65
qc,other,300,48.416667,-71.25
wy,triangle,10,44.7538889,-108.7566667
or,triangle,600,45.0052778,-122.7819444
ny,light,300,40.9113889,-73.7827778
fl,other,120,29.4658333,-81.2580556
ga,flash,7200,31.5941667,-83.2505556
mo,flash,3600,38.3452778,-90.9808333
ca,light,360,39.9369444,-120.9461111
fl,oval,10,28.2394444,-82.3280556
ia,circle,5,42.5277778,-92.4452778
or,cylinder,420,44.9430556,-123.0338889
,triangle,60,40.640063,22.944419
tn,light,10,35.8455556,-86.3902778
wa,rectangle,2700,47.1555556,-122.4327778
nc,circle,1800,35.91,-79.0755556
wa,formation,120,47.5675,-122.6313889
or,circle,600,42.5777778,-121.865
ca,unknown,180,37.9063889,-122.0638889
tx,teardrop,4,33.5777778,-101.8547222
ca,circle,480,33.5980556,-117.8722222
ca,oval,480,33.5980556,-117.8722222
fl,triangle,1,30.4013889,-86.8636111
ca,fireball,600,33.8702778,-117.9244444
fl,light,30,27.4986111,-82.575
ca,fireball,3,37.8044444,-122.2697222
wa,unknown,7200,45.6388889,-122.6602778
tx,disk,720,32.2205556,-98.2019444
ca,cylinder,180,35.2827778,-120.6586111
pa,sphere,15,40.6083333,-75.4905556
ca,other,300,39.1502778,-123.2066667
oh,sphere,4,39.9611111,-82.9988889
ca,triangle,45,34.4358333,-119.8266667
ca,circle,1200,34.0552778,-117.7513889
tx,disk,120,30.3677778,-97.9913889
fl,other,600,28.7027778,-81.3386111
wi,light,180,42.7261111,-87.7827778
az,fireball,1800,32.7252778,-114.6236111
ok,light,15,34.5022222,-97.9575
mn,fireball,3,46.7402778,-94.1752778
tx,cigar,2,29.4236111,-95.2438889
ca,oval,600,37.7022222,-121.9347222
fl,disk,2400,28.6608333,-81.3658333
ga,circle,21600,34.3461111,-83.11
il,unknown,10,42.1275,-87.8288889
ca,triangle,60,32.7152778,-117.1563889
mn,cylinder,240,44.0838889,-93.2258333
ga,cigar,180,33.9925,-83.7202778
tx,disk,360,33.1211111,-97.1830556
,sphere,240,51.514125,-0.093689
nj,unknown,120,39.9536111,-74.1983333
ca,other,2700,37.6625,-121.8736111
or,triangle,120,44.9430556,-123.0338889
pa,other,300,39.8494444,-75.3561111
wa,light,4500,46.8675,-122.2652778
or,light,1800,45.5236111,-122.675
nv,oval,1800,40.6422222,-116.9333333
ca,triangle,60,39.2191667,-121.06
az,light,180,32.6727778,-114.1461111
nc,fireball,300,35.1952778,-79.4697222
ca,circle,3600,33.7669444,-118.1883333
ga,light,5,31.7319444,-84.1708333
nj,other,60,39.6363889,-74.8027778
ia,sphere,120,41.8386111,-94.1069444
ca,unknown,900,37.9872222,-122.5877778
pa,light,300,40.9044444,-80.0466667
mi,light,120,42.9275,-83.63
mt,disk,120,45.80391,-108.446927
nv,oval,7200,36.175,-115.1363889
ia,light,45,42.5,-96.4
ca,diamond,5,35.1216667,-120.6202778
mo,other,180,38.7838889,-90.4811111
ky,fireball,240,37.9886111,-84.4777778
ca,sphere,60,34.0975,-117.6475
ca,sphere,360,32.7152778,-117.1563889
ca,sphere,600,33.9908333,-118.4591667
oh,disk,480,39.62892,-84.189512
ar,triangle,600,36.4852778,-93.7319444
md,diamond,1224,39.6005556,-77.8208333
tx,fireball,60,29.3213889,-103.6155556
ar,cigar,600,36.0583333,-90.4972222
nv,formation,2,39.5297222,-119.8127778
pa,teardrop,180,40.1044444,-74.9516667
wi,unknown,600,43.0805556,-88.2611111
tn,sphere,300,35.9605556,-83.9208333
tx,other,3,30.6741667,-96.3697222
ga,rectangle,60,34.0658333,-84.6769444
ny,unknown,60,43.3227778,-76.4175
tx,unknown,300,29.4569444,-94.6394444
,egg,300,13.728,-60.954
fl,sphere,2,28.1458333,-82.7569444
mo,disk,120,38.6402778,-92.1222222
fl,triangle,60,27.3361111,-82.5308333
,other,30,53.333333,-3.083333
fl,formation,120,26.883675,-82.290094
wa,formation,120,47.2033333,-122.2391667
fl,oval,300,26.3180556,-80.1
ca,triangle,120,38.545,-121.7394444
ct,sphere,120,41.7758333,-72.5219444
az,flash,1,33.5805556,-112.2366667
ga,cross,600,33.9561111,-83.9880556
wa,sphere,3600,46.6633333,-123.8033333
wa,chevron,5,46.6022222,-120.5047222
co,fireball,3,40.015,-105.27
,triangle,600,53.533333,-1.116667
ca,circle,10,34.0975,-117.6475
on,flash,10,43.683333,-79.766667
tn,triangle,5,35.8166667,-85.5669444
nm,unknown,10,35.0844444,-106.6505556
ca,sphere,180,33.6125,-117.7119444
ca,rectangle,120,34.1722222,-118.3780556
ca,rectangle,120,34.1722222,-118.3780556
,light,5,-25.746111,28.188056
tn,cigar,300,35.4816667,-86.0886111
ca,circle,1,33.5225,-117.7066667
vt,light,300,44.5258333,-72.9455556
sc,light,480,35.0072222,-80.9452778
nm,fireball,3,36.3586111,-105.6088889
ct,light,1800,41.6738889,-73.0736111
sc,formation,120,33.6888889,-78.8869444
fl,disk,120,28.8002778,-81.2733333
sc,light,2700,34.9494444,-81.9322222
fl,oval,180,26.7052778,-80.0366667
,sphere,40,53.166667,-2.583333
ak,light,300,61.2180556,-149.9002778
co,triangle,10,40.015,-105.27
fl,light,2,27.9655556,-82.8002778
wa,light,120,47.4830556,-122.2158333
tx,light,240,32.7833333,-96.8
ma,light,75,42.4380556,-73.0463889
oh,other,300,41.6330556,-81.4688889
oh,sphere,120,39.2688889,-84.2638889
ga,fireball,600,34.1013889,-84.5194444
ok,cigar,1500,35.0977778,-98.4352778
nj,light,2,40.4147222,-74.23
wa,circle,2,47.5675,-122.6313889
ct,fireball,120,41.0786111,-73.4697222
az,light,600,34.61,-112.315
wi,triangle,7200,43.0388889,-87.9063889
ca,light,2,33.7825,-117.2277778
bc,circle,86400,51,-3.183333
pa,light,600,40.7519444,-80.3194444
ca,sphere,300,34.1063889,-117.5922222
nc,circle,180,35.9938889,-78.8988889
ct,oval,120,41.6738889,-73.0736111
ri,light,120,41.9555556,-71.7027778
mn,other,3600,44.98,-93.2636111
az,fireball,3600,33.5091667,-111.8983333
il,other,90,42.3636111,-87.8447222
ms,unknown,300,32.2986111,-90.1847222
qc,other,1800,45.377973,-73.930391
mi,triangle,600,42.5972222,-82.8780556
oh,light,20,39.0275,-83.9197222
ca,circle,30,38.2972222,-122.2844444
ca,changing,1800,37.8044444,-122.2697222
nc,unknown,240,34.49,-77.4319444
nm,light,60,35.0844444,-106.6505556
,light,20,51.416667,-0.75
az,light,1800,33.0580556,-112.0469444
ut,circle,1800,40.7608333,-111.8902778
ca,unknown,480,33.1191667,-117.0855556
ca,triangle,360,38.9583333,-122.6252778
me,light,30,44.1002778,-70.2152778
tn,changing,7200,36.5297222,-87.3594444
tn,cigar,300,36.5297222,-87.3594444
oh,oval,20,40.3933333,-82.4858333
,triangle,5,-35.27603,149.13435
mi,circle,600,43.2341667,-86.2483333
ny,other,120,42.7797222,-73.8461111
mn,light,120,46.7833333,-92.1063889
fl,triangle,2,25.0861111,-80.4475
sc,cigar,300,34.0005556,-81.035
fl,triangle,900,27.9655556,-82.8002778
ma,light,420,41.865,-69.9916667
mn,fireball,3600,45.012466,-92.991883
nc,triangle,180,35.7719444,-78.6388889
sc,circle,5,33.6888889,-78.8869444
il,triangle,3600,41.5427778,-87.6847222
tx,flash,3,29.1691667,-95.4316667
tx,triangle,300,31.7619444,-95.6305556
ks,light,600,37.8811111,-95.7330556
,light,60,19.075984,72.877656
bc,other,900,49.9,-119.483333
sc,unknown,30,33.6058333,-78.9733333
ks,other,240,37.8238889,-96.2888889
ks,light,240,37.5338889,-95.8263889
va,light,120,37.2708333,-79.9416667
hi,fireball,5,21.35,-157.7208333
wa,light,45,47.6063889,-122.3308333
id,fireball,300,42.5338889,-114.3638889
ak,,3,62.320905,-150.106622
,disk,1800,35.443708,139.638026
va,disk,1200,36.5963889,-82.1886111
fl,light,1200,30.3319444,-81.6558333
ar,circle,3600,35.385924,-94.398547
ar,unknown,3600,35.385924,-94.398547
ks,disk,180,38.950279,-95.664169
,circle,7200,40.583347,-4.127044
wv,oval,240,38.02,-80.6333333
nb,other,900,46,-64.55
ga,disk,20,34.1205556,-84.0044444
fl,sphere,900,25.7738889,-80.1938889
il,light,240,40.0175,-90.4241667
ca,cylinder,3600,33.7475,-116.9711111
,triangle,120,45.070312,7.686856
mt,unknown,120,47.504722,-111.187222
in,disk,1200,39.4666667,-87.4138889
,disk,600,18.220833,-66.590149
az,fireball,180,35.0241667,-110.6966667
ny,triangle,2100,42.2988889,-73.9988889
mn,sphere,300,44.0005556,-96.3172222
fl,light,180,25.7738889,-80.1938889
pa,unknown,20,39.9305556,-75.3205556
mi,rectangle,20,42.5830556,-83.3594444
ca,changing,60,34.1705556,-118.8366667
pa,light,60,41.203322,-77.194525
ne,chevron,30,41.8666667,-103.6666667
ca,fireball,30,34.0522222,-118.2427778
nm,triangle,1500,35.079524,-106.387891
ut,triangle,20,40.7608333,-111.8902778
on,disk,480,43.666667,-79.416667
il,disk,300,41.7894444,-90.2191667
pa,oval,900,40.4405556,-79.9961111
ia,cigar,1260,41.5236111,-90.5775
,disk,3600,-35.27603,149.13435
ca,triangle,15,33.7669444,-118.1883333
,light,1800,-14.599413,-28.673147
pa,circle,1800,40.8880556,-80.3383333
nc,changing,360,36.3433333,-81.225
pa,unknown,420,40.8625,-76.7947222
ca,cylinder,15,33.9547222,-118.2111111
ma,circle,7200,41.6666667,-70.1852778
ca,unknown,2,34.4480556,-119.2419444
ar,other,180,34.7463889,-92.2894444
mo,triangle,600,39.3108333,-91.4883333
nv,egg,12,37.276675,-115.798936
wa,changing,180,47.4236111,-120.3091667
ca,,300,34.1083333,-117.2888889
wi,disk,900,42.7341667,-90.4783333
ga,triangle,60,34.9491667,-83.7575
il,disk,900,40.5675,-88.2477778
on,triangle,600,44.2,-77.033333
ns,light,60,46.15,-60.166667
nj,unknown,18000,40.0277778,-74.8694444
va,sphere,1800,37.9788889,-75.5313889
,formation,60,-27.47101,153.024292
tx,triangle,900,35.9127778,-100.3816667
mi,light,900,42.3211111,-85.1797222
co,sphere,18000,39.6302778,-106.0427778
az,oval,60,35.18327,-111.702965
mi,triangle,3600,46.7683333,-88.7530556
ca,unknown,1800,34.47,-118.1958333
ky,,10800,37.9886111,-84.4777778
ca,,2700,40.9466667,-124.0994444
il,triangle,900,42.095,-89.9780556
me,,1209600,43.6794444,-70.4447222
mo,sphere,1200,40.1947222,-92.5830556
pa,rectangle,90,40.1022222,-75.2747222
il,,300,40.1163889,-88.2433333
tx,triangle,180,32.3475,-97.3863889
il,,7,38.4902778,-89.7930556
wa,,120,47.7361111,-122.6452778
fl,circle,15,30.1763889,-85.8055556
mn,oval,1800,46.9933333,-93.5983333
tx,formation,90,28.709143,-100.499521
al,teardrop,600,33.5205556,-86.8025
sc,light,4,34.0005556,-81.035
mn,sphere,10,44.057325,-94.19234
nc,oval,600,33.8905556,-78.5686111
oh,disk,180,39.6005556,-82.9461111
ca,oval,900,33.990968,-118.098861
ny,egg,300,40.5883333,-73.6583333
de,triangle,7200,38.5913889,-75.2916667
ca,disk,180,41.4872222,-120.5413889
wa,fireball,40,46.9966667,-120.5466667
nj,light,30,40.5080556,-74.7305556
ny,formation,10,40.7141667,-74.0063889
fl,triangle,30,26.9294444,-82.0455556
co,light,30,38.03,-107.3147222
fl,light,120,29.2105556,-81.0230556
ak,disk,20,64.200841,-149.493673
ca,sphere,1,34.1866667,-118.4480556
ca,fireball,1,34.1808333,-118.3080556
or,triangle,60,42.4391667,-123.3272222
nd,fireball,6,46.8772222,-96.7894444
wa,flash,2,47.439345,-122.261324
ca,,2,38.4405556,-122.7133333
ny,disk,1200,40.8255556,-73.2030556
,light,15,-37.813938,144.963425
al,sphere,1200,32.3666667,-86.3
tx,unknown,900,30.0858333,-94.1016667
ab,diamond,600,51.083333,-114.083333
ca,changing,300,37.57787,-122.34809
md,other,300,39.4194444,-76.7805556
ma,triangle,1200,41.9583333,-70.6677778
co,formation,5,38.4,-105.2166667
co,light,3,38.4,-105.2166667
ca,rectangle,600,37.3541667,-121.9541667
nc,disk,10,35.7719444,-78.6388889
ks,disk,300,38.8186111,-95.6888889
ca,chevron,1800,33.6408333,-117.6022222
nh,unknown,1200,43.222023,-71.713965
md,other,30,38.7216667,-76.6608333
ca,light,1200,34.6980556,-118.1358333
wa,triangle,120,47.746222,-121.085933
mo,fireball,240,37.2152778,-93.2980556
nj,diamond,300,39.8666667,-74.1683333
ny,fireball,1,42.0775,-78.43
ca,diamond,1560,38.6447222,-121.2711111
,fireball,60,51.903761,-0.196612
ca,oval,300,37.5741667,-122.3783333
az,circle,1500,33.5805556,-112.2366667
ct,,10800,41.3325,-73.2077778
fl,teardrop,5,26.1272222,-80.2333333
bc,circle,30,49.9,-119.483333
in,formation,600,41.1305556,-85.1288889
tx,cigar,120,32.5005556,-94.7402778
mo,unknown,420,38.6272222,-90.1977778
fl,circle,3600,29.7858333,-82.0316667
me,oval,300,44.765,-69.7197222
tx,triangle,15,29.7630556,-95.3630556
la,light,2400,30.2263889,-93.2172222
,circle,900,-33.093373,151.588982
,light,120,24.861462,67.009939
tx,unknown,3600,29.7758333,-95.1144444
wv,light,600,38.4344444,-82.1325
nd,sphere,900,46.8772222,-96.7894444
mi,circle,600,42.2916667,-85.5872222
mi,flash,1200,44.3147222,-84.7647222
ia,formation,420,41.6611111,-91.53
ca,rectangle,180,40.3063889,-121.2308333
pa,disk,300,40.1005556,-74.8522222
,other,5,55.833333,-4.25
,other,300,53.366667,-1.5
wa,changing,4500,45.6388889,-122.6602778
ca,light,15,34.0522222,-118.2427778
or,light,900,43.2166667,-123.3405556
il,fireball,1,42.0372222,-88.2811111
az,circle,6,33.5386111,-112.1852778
wa,triangle,60,47.8211111,-122.3138889
pa,disk,120,39.9522222,-75.1641667
ab,light,120,53.633333,-113.633333
me,light,120,46.8605556,-68.0125
ok,other,40,35.4675,-97.5161111
fl,oval,600,27.7705556,-82.6794444
,cross,120,51.514125,-0.093689
nc,oval,1200,35.759573,-79.0193
ca,light,300,33.4936111,-117.1475
fl,cylinder,180,27.9011111,-81.5861111
fl,triangle,180,27.9011111,-81.5861111
,cone,2400,30.198381,71.468703
fl,light,120,28.3933333,-81.5388889
fl,formation,300,25.7738889,-80.1938889
fl,triangle,360,27.3361111,-82.5308333
fl,formation,300,26.9758333,-82.0908333
wa,light,60.15,47.6419444,-122.0791667
ks,light,1140,38.2030556,-97.5188889
ca,light,300,37.6688889,-122.0797222
nj,fireball,5,39.7763889,-74.8627778
oh,unknown,5,39.3330556,-82.9825
nc,unknown,35,35.4872222,-80.6219444
ca,light,900,34.1808333,-118.3080556
nj,circle,40,39.4019444,-75.0397222
co,light,3600,39.0638889,-108.55
nm,unknown,1800,36.4072222,-105.5725
ca,circle,259200,34.2694444,-118.7805556
tx,fireball,3,33.0461111,-96.9938889
in,light,600,41.184171,-86.604934
pa,light,300,40.1738889,-80.2463889
ms,fireball,5,34.9552778,-90.0347222
nj,disk,5,39.7763889,-74.8627778
or,circle,300,45.5236111,-122.675
,teardrop,20,-33.86013,121.882591
vt,disk,60,44.4758333,-73.2125
mi,egg,10,42.5802778,-83.0302778
ms,disk,1800,30.3155556,-89.2475
,triangle,120,53.65,-1.783333
va,unknown,2,38.8047222,-77.0472222
on,triangle,180,44.258866,-76.313577
wi,fireball,30,43.5325,-90.0025
ca,chevron,6,38.2972222,-122.2844444
fl,light,60,27.5872222,-82.4252778
wa,fireball,2,48.0841667,-121.9675
tx,oval,5,32.3663889,-96.1005556
mo,other,300,39.7686111,-94.8463889
on,flash,15,43.666667,-79.416667
on,light,10,43.666667,-79.416667
sk,light,2,50.45,-104.616667
,light,2700,-26.899363,152.956306
,cigar,420,51.883333,-0.516667
ca,circle,600,38.6447222,-121.2711111
nc,disk,300,36.3916667,-75.98
fl,oval,60,28.8827778,-81.3088889
wa,sphere,2,48.50389,-122.23611
il,circle,10800,38.3294444,-89.1908333
bc,light,7200,49.766667,-119.75
il,unknown,300,42.365913,-87.933996
mo,light,1800,38.6272222,-90.1977778
pa,fireball,1800,39.9522222,-75.1641667
il,circle,2400,42.0111111,-87.8405556
,chevron,12,12.971599,77.594563
,other,10,12.971599,77.594563
il,fireball,5,41.8994444,-87.9402778
wa,light,600,47.088811,-122.602484
mb,light,10,49.883333,-97.166667
wi,fireball,600,45.4358333,-89.1833333
co,disk,60,39.5538889,-104.9688889
ca,oval,120,33.7455556,-117.8669444
hi,light,120,21.4022222,-157.7394444
wa,triangle,2,47.6063889,-122.3308333
ca,disk,180,37.7022222,-121.9347222
mi,circle,600,42.0963889,-83.2919444
oh,light,5400,38.7302778,-82.8555556
ca,sphere,600,38.040757,-122.788046
az,cylinder,4,34.2541667,-110.0291667
ca,circle,4,34.1141667,-116.4313889
ca,,3,34.8986111,-117.0219444
tx,unknown,3600,32.7458333,-96.9975
mo,fireball,60,37.6144444,-93.4102778
ar,cylinder,8,35.2783333,-93.1336111
in,circle,600,38.45312,-85.670241
nv,fireball,2,36.1988889,-115.1166667
az,light,420,33.4483333,-112.0733333
mi,sphere,2,42.5791667,-84.4436111
tx,other,7200,33.1136111,-94.1641667
nc,other,120,36.2944444,-76.2513889
ga,cylinder,300,31.1497222,-81.4916667
nv,other,7,35.4652778,-114.9188889
or,other,86400,44.775,-117.8333333
oh,cylinder,30,40.1213889,-82.0108333
mi,rectangle,240,42.1741667,-83.1794444
va,sphere,45,37.5536111,-77.4605556
wi,oval,60,44.0886111,-87.6575
wa,disk,1200,48.7597222,-122.4869444
tx,light,120,29.9986111,-95.2619444
fl,triangle,12600,29.1869444,-82.1402778
ca,fireball,120,36.0652778,-119.0158333
ct,disk,300,41.7758333,-72.5219444
ca,other,900,34.1975,-119.1761111
fl,unknown,20,27.2541667,-80.23
,circle,3,51.571148,8.105754
bc,sphere,15,45.433333,-72.883333
id,formation,600,43.6136111,-116.2025
az,fireball,1500,33.4483333,-112.0733333
az,circle,1500,33.6305556,-112.3325
,other,7,-36.84846,174.763332
tx,oval,20,31.0786111,-97.6052778
ok,other,2,33.9986111,-96.7194444
,light,5,-27.08465,152.951096
ri,unknown,600,41.7797222,-71.4377778
nj,light,10,40.5791667,-74.4119444
wy,light,2,41.3113889,-105.5905556
il,unknown,3,42.1705556,-88.0477778
ca,fireball,60,36.3275,-119.6447222
al,triangle,120,33.5205556,-86.8025
tx,formation,600,30.0969444,-95.6158333
ny,sphere,120,42.9047222,-76.8630556
,teardrop,120,52.954783,-1.158109
mo,triangle,120,39.4183333,-92.4380556
ca,disk,300,37.8736111,-122.4555556
bc,other,120,46.216667,-63.483333
sc,other,30,32.776475,-79.931051
nm,light,60,35.0844444,-106.6505556
,oval,180,-6.388877,106.830069
fl,circle,10,30.1586111,-85.6602778
fl,light,3600,27.9011111,-81.5861111
,light,300,51.26,-2.1875
,light,600,53.25,-1.416667
az,light,300,34.8697222,-111.7602778
az,formation,1800,32.7558333,-111.5541667
,unknown,1800,54.988285,-3.857784
ca,disk,900,33.8886111,-117.8122222
il,rectangle,300,38.525,-89.1333333
fl,changing,3600,28.5491667,-81.7730556
ny,circle,0.5,43.3227778,-76.4175
ms,light,7200,30.5402778,-88.6875
,fireball,10,43.901816,1.896506
tx,other,900,32.717886,-100.917618
ok,cone,2700,35.4494444,-97.3963889
on,disk,900,43.089558,-79.084944
ca,circle,3600,37.7058333,-122.4608333
sc,oval,3,34.6833333,-82.8375
oh,light,1800,41.5844444,-84.6055556
tn,unknown,25,36.1075,-87.2208333
nm,cigar,30,36.1875,-106.5558333
ca,light,180,36.9613889,-120.0597222
ca,sphere,300,38.8916667,-121.2919444
ok,other,240,35.2225,-97.4391667
ca,other,180,37.3636111,-118.3941667
fl,fireball,25,28.9486111,-81.2988889
ks,circle,60,39.1141667,-94.6272222
il,other,3,41.8097222,-87.9005556
nc,cigar,300,35.4736111,-81.2547222
or,changing,240,45.4872222,-122.8025
ia,oval,240,42.0494444,-92.9077778
mn,light,600,47.7086111,-91.9444444
pa,sphere,300,40.5694444,-77.4030556
nc,light,420,35.0525,-78.8786111
wa,circle,480,48.4213889,-122.3327778
co,other,10,39.8366667,-105.0366667
il,circle,10,39.8016667,-89.6436111
sc,light,3,34.1780556,-82.3791667
fl,triangle,5,28.361111,-80.622222
,fireball,180,53.248472,-2.50897
ak,triangle,5,61.2180556,-149.9002778
fl,unknown,3,30.3319444,-81.6558333
nv,cigar,5,38.0672222,-117.2291667
co,triangle,300,38.8338889,-104.8208333
,circle,30,-33.861481,151.205475
mo,unknown,120,39.2461111,-94.4188889
ga,formation,5,32.0833333,-81.1
va,triangle,20,38.8047222,-77.0472222
mi,triangle,60,43.6033333,-84.0697222
oh,oval,120,41.4875,-82.1016667
ca,flash,0.5,33.6863889,-117.66
or,diamond,20,45.324577,-118.087719
oh,triangle,900,40.5030556,-81.6411111
md,triangle,2,39.0838889,-77.1530556
il,unknown,600,41.5093,-90.515299
,egg,10,27.7,85.333333
tx,triangle,20,30.4977778,-94.9963889
tx,light,1200,31.7036111,-98.1236111
la,light,2100,30.3458333,-91.7230556
la,fireball,120,33.0058333,-93.4666667
tn,cross,240,36.1961111,-82.0705556
ca,sphere,3,34.1283333,-117.2077778
il,unknown,30,41.8388889,-89.4794444
ca,circle,259200,34.1083333,-117.2888889
ms,other,60,30.6166667,-89.6525
nc,triangle,120,35.9130556,-79.0561111
ca,chevron,3,34.1477778,-118.1436111
,changing,1800,4.175278,73.508889
in,circle,300,39.9783333,-86.1180556
nd,disk,120,46.4694444,-96.8741667
nc,circle,10,36.3983333,-78.1555556
nv,formation,120,40.7266667,-115.585
co,disk,600,38.4,-105.2166667
fl,other,5,28.9002778,-81.2638889
sc,triangle,240,34.8525,-82.3941667
ca,light,2,33.904019,-118.142825
mo,circle,3600,38.6272222,-90.1977778
ca,fireball,3,33.8958333,-118.2191667
ca,light,2,33.7669444,-118.1883333
md,sphere,120,39.0838889,-77.1530556
nj,disk,240,40.8041667,-74.0125
mo,changing,300,38.7891667,-90.3225
nc,sphere,120,35.8966667,-77.5361111
ca,light,300,34.4436111,-118.6086111
il,circle,10,41.6269444,-88.2038889
ga,unknown,10800,33.6675,-84.0177778
az,circle,40,33.2486111,-111.6336111
nc,circle,10,34.7538889,-77.4305556
ca,disk,5,33.787794,-117.853112
tx,other,3600,29.7630556,-95.3630556
al,light,2400,33.5205556,-86.8025
,egg,60,52.466667,-1.916667
wi,fireball,600,42.5083333,-89.0316667
me,rectangle,240,44.7527778,-68.6794444
ct,diamond,3600,41.35,-72.0788889
fl,triangle,15,30.4055556,-86.6188889
tx,light,300,32.9341667,-97.0777778
ny,light,2700,41.7475,-74.0872222
ks,light,5400,38.942879,-95.060926
,circle,600,14.351875,120.931505
,sphere,1200,51.833333,-4.166667
fl,light,120,25.9561111,-80.1394444
ny,light,2,40.8427778,-73.2933333
ga,fireball,5,32.6055556,-83.2455556
,fireball,90,51.55,0.166667
bc,circle,2,55.483333,-125.983333
,circle,1230,54.236107,-4.548056
nc,fireball,4,36.1016667,-78.4583333
fl,other,120,28.0183333,-82.1130556
fl,teardrop,2,26.9294444,-82.0455556
la,fireball,1800,30.4386111,-90.4413889
ky,disk,30,38.2541667,-85.7594444
ca,light,300,33.1580556,-117.3497222
ca,circle,600,35.3733333,-119.0177778
ks,light,1800,39.3111111,-94.9222222
ks,light,1800,39.3111111,-94.9222222
,light,30,-43.532054,172.636225
ks,teardrop,15,39.3111111,-94.9222222
co,chevron,15,40.1672222,-105.1013889
nc,sphere,1200,36.0725,-79.7922222
mb,light,40,50.15,-95.883333
ca,unknown,300,33.7669444,-118.1883333
,circle,10,52.35,-2.266667
il,disk,300,39.5994444,-88.6077778
ca,fireball,600,34.1975,-119.1761111
ca,fireball,300,34.1477778,-119.1941667
az,circle,300,33.4147222,-111.9086111
ca,disk,20,33.9791667,-118.0319444
ca,oval,30,34.1705556,-118.8366667
nc,light,180,35.715,-81.9311111
co,chevron,30,38.6822222,-104.7002778
ct,triangle,2700,41.35,-72.0788889
nc,triangle,60,35.7527778,-82.5466667
ca,oval,30,38.3488889,-120.7730556
az,light,15,32.7252778,-114.6236111
ct,rectangle,30,41.6744444,-72.8586111
az,circle,30,33.5091667,-111.8983333
oh,cone,10,39.1619444,-84.4569444
sc,other,172800,33.5508333,-81.8041667
id,light,1200,42.9361111,-114.405
la,circle,1935,30.2888889,-91.2341667
ma,triangle,180,42.3583333,-71.0602778
mn,light,7200,48.4377778,-93.0272222
on,disk,1800,42.926483,-80.603382
ca,triangle,15,34.163305,-118.384178
ca,triangle,120,33.7455556,-117.8669444
md,unknown,300,38.5291667,-76.9755556
de,diamond,5,39.7391667,-75.5983333
pa,other,900,41.5766667,-75.2591667
